observation_id,endemic,binomial_name,country,code,class_id,file_path
93020877,False,Indotyphlops braminus,Kerala,IN,742,2021/Indotyphlops_braminus/154107646.jpg
80300517,False,Dipsas neuwiedi,Pernambuco,BR,483,2021/Dipsas_neuwiedi/131601832.jpeg
28165865,True,Achalinus formosanus,Taiwan,TW,6,2019/Achalinus_formosanus/43888068.jpeg
99220506,False,Bothrops asper,Quintana Roo,MX,188,2021/Bothrops_asper/165355843.jpeg
25387276,False,Drymobius margaritiferus,Veracruz,MX,507,2019/Drymobius_margaritiferus/39312544.jpeg
46561995,False,Pareas margaritophorus,Sha Tin,HK,1101,2020/Pareas_margaritophorus/73849379.jpg
75022798,False,Lycodon rufozonatus,Taipei,TW,850,2021/Lycodon_rufozonatus/122689060.jpeg
84402452,True,Craspedocephalus malabaricus,Goa,IN,351,2021/Craspedocephalus_malabaricus/138711713.jpg
36910480,False,Bitis atropos,Eastern Cape,ZA,126,2019/Bitis_atropos/58422777.jpeg
31641352,False,Urotheca lateristriga,Imbabura,EC,1524,2017/Urotheca_lateristriga/49540508.jpeg
53746599,False,Metlapilcoatlus mexicanus,Alajuela,CR,911,2019/Metlapilcoatlus_mexicanus/85493103.jpeg
88247287,True,Rhadinaea flavilata,Alabama,US,1284,2021/Rhadinaea_flavilata/145579554.jpg
90549888,False,Natrix natrix,Mehedinti,RO,1005,2021/Natrix_natrix/149665219.jpg
41652334,True,Thamnophis sirtalis,Ontario,CA,1445,2020/Thamnophis_sirtalis/66078068.jpg
44825611,False,Rhinocheilus lecontei,Sonora,MX,1298,2020/Rhinocheilus_lecontei/71056624.jpg
70313356,False,Cryptophis nigrescens,Queensland,AU,401,2021/Cryptophis_nigrescens/114280361.jpg
103987906,False,Malpolon monspessulanus,Languedoc-Roussillon,FR,887,2006/Malpolon_monspessulanus/174169186.jpeg
27314184,False,Hypsiscopus plumbea,Changwat Udon Thani,TH,734,2019/Hypsiscopus_plumbea/42485655.jpeg
53678796,False,Bothrops alternatus,Santa Fe,AR,186,2020/Bothrops_alternatus/85383983.jpg
5073286,False,Cerastes cerastes,Guelmim-Es Smara,MA,263,2015/Cerastes_cerastes/6227268.jpg
22313308,True,Conopsis nasus,Aguascalientes,MX,336,2019/Conopsis_nasus/34558902.jpg
12556089,True,Conopsis lineata,Mexico,MX,334,2018/Conopsis_lineata/18139304.jpg
41804720,False,Oxyrhopus petolarius,Magdalena,CO,1076,2016/Oxyrhopus_petolarius/66332196.jpeg
69840050,False,Crotalus durissus,Sao Paulo,BR,366,2021/Crotalus_durissus/113420661.jpeg
101265854,False,Oxybelis aeneus,Princes Town,TT,1062,2021/Oxybelis_aeneus/169100486.jpg
1907125,True,Crotalus pyrrhus,California,US,381,2015/Crotalus_pyrrhus/2327849.JPG
9511209,False,Thamnophis scalaris,Hidalgo,MX,1443,2015/Thamnophis_scalaris/12961111.jpg
38314042,True,Agkistrodon taylori,Tamaulipas,MX,27,2020/Agkistrodon_taylori/60875933.jpeg
55950101,False,Tantillita canula,Yucatan,MX,1405,2020/Tantillita_canula/89197135.jpg
32742049,True,Agkistrodon contortrix,unknown,unknown,23,2019/Agkistrodon_contortrix/51375287.jpg
55702104,False,Ptyas major,Wanchai,HK,1244,2020/Ptyas_major/88713278.jpg
59053558,False,Coronella austriaca,Piedmont,IT,345,2020/Coronella_austriaca/94327749.jpg
95417019,False,Duberria lutrix,Western Cape,ZA,515,2021/Duberria_lutrix/158403013.jpg
78562220,False,Naja nivea,Western Cape,ZA,988,2021/Naja_nivea/128589193.jpg
34431168,True,Thamnophis brachystoma,Pennsylvania,US,1422,2018/Thamnophis_brachystoma/54188014.jpg
23835605,False,Chionactis annulata,Baja California,MX,282,2019/Chionactis_annulata/36882654.jpg
42834491,False,Calamaria septentrionalis,Zhejiang Sheng,CN,241,2020/Calamaria_septentrionalis/70671785.jpg
8375020,False,Coluber constrictor,unknown,unknown,317,2017/Coluber_constrictor/11150221.jpg
104347298,False,Oligodon arnensis,Andhra Pradesh,IN,1030,2022/Oligodon_arnensis/174826149.jpg
104139274,False,Porthidium lansbergii,Cocle,PA,1156,2022/Porthidium_lansbergii/174463984.jpeg
44700004,False,Lycodonomorphus rufulus,Orange Free State,ZA,860,2020/Lycodonomorphus_rufulus/70870171.jpeg
41806482,False,Nerodia fasciata,California,US,1011,2010/Nerodia_fasciata/66333180.jpeg
60056641,False,Psammophis brevirostris,Gauteng,ZA,1177,2020/Psammophis_brevirostris/96005843.jpg
105215848,True,Pituophis melanoleucus,Florida,US,1139,2022/Pituophis_melanoleucus/176486871.jpg
78890978,True,Rhadinaea taeniata,Morelos,MX,1289,2020/Rhadinaea_taeniata/129158476.jpeg
54029376,False,Dendrelaphis cyanochloris,Krabi,TH,433,2015/Dendrelaphis_cyanochloris/85952322.jpeg
12861530,False,Echis carinatus,Umm al Qaywayn,AE,521,2018/Echis_carinatus/18666757.jpg
88339051,False,Pareas margaritophorus,unknown,HK,1101,2021/Pareas_margaritophorus/145741549.jpg
27687863,False,Hebius vibakari,Wakayama,JP,673,2019/Hebius_vibakari/43106626.jpg
10135650,False,Sibynophis chinensis,unknown,HK,1324,2017/Sibynophis_chinensis/13980529.jpeg
6117978,True,Nerodia sipedon,Ontario,CA,1016,2011/Nerodia_sipedon/7657954.jpeg
24335794,True,Cubophis vudii,Central Abaco,BS,406,2019/Cubophis_vudii/37629769.jpeg
80565808,False,Micrurus frontalis,Sao Paulo,BR,936,2021/Micrurus_frontalis/132063601.jpeg
50372764,False,Lampropeltis multifasciata,Baja California,MX,766,2020/Lampropeltis_multifasciata/79988405.jpeg
100500002,True,Salvadora bairdi,Guanajuato,MX,1304,2021/Salvadora_bairdi/167749426.jpeg
28785163,False,Chrysopelea paradisi,unknown,unknown,305,2018/Chrysopelea_paradisi/44895715.jpeg
3446081,False,Naja nivea,Karas,unknown,988,2013/Naja_nivea/3996482.JPG
70388311,False,Sibon nebulatus,Atlantico Sur,NI,1322,2013/Sibon_nebulatus/114418062.jpeg
8999120,False,Crotalus molossus,New Mexico,US,374,2017/Crotalus_molossus/12128574.jpeg
9856071,False,Hebius vibakari,Fukuoka,JP,673,2007/Hebius_vibakari/13500260.jpg
56862484,False,Vipera aspis,Franche-Comte,FR,1527,2020/Vipera_aspis/90647929.jpg
72425651,False,Thamnophis ordinoides,Washington,US,1437,2021/Thamnophis_ordinoides/118049788.jpeg
101312301,False,Emydocephalus annulatus,South Province,NC,555,2021/Emydocephalus_annulatus/169188004.jpeg
22084284,False,Salvadora grahamiae,Texas,US,1306,2019/Salvadora_grahamiae/34193981.jpg
84577285,False,Tantilla hobartsmithi,Texas,US,1391,2021/Tantilla_hobartsmithi/139021590.jpeg
21581720,False,Thamnophis ordinoides,Oregon,US,1437,2019/Thamnophis_ordinoides/33405583.jpeg
14317088,False,Python sebae,Manyara,TZ,1255,2018/Python_sebae/21268087.jpg
19999355,False,Thamnophis validus,Michoacan,MX,1448,2017/Thamnophis_validus/30868912.jpeg
93151867,False,Zamenis longissimus,Veneto,IT,1568,2021/Zamenis_longissimus/154348728.jpeg
13251732,False,Arizona elegans,Texas,US,77,2018/Arizona_elegans/19391271.jpg
14031720,True,Storeria storerioides,Mexico,MX,1360,2018/Storeria_storerioides/20762822.jpeg
9612826,False,Leptophis ahaetulla,Mato Grosso,BR,802,2006/Leptophis_ahaetulla/13117828.jpg
69959073,True,Crotalus ravus,Oaxaca,MX,382,2020/Crotalus_ravus/113638547.jpeg
72845652,False,Leptodeira rhombifera,Santa Barbara,HN,796,2014/Leptodeira_rhombifera/118819361.jpeg
52022575,False,Sistrurus catenatus,Michigan,US,1343,2017/Sistrurus_catenatus/82679624.jpg
13231644,False,Trimorphodon paucimaculatus,Sinaloa,MX,1496,2018/Trimorphodon_paucimaculatus/19353618.jpeg
37122375,False,Mastigodryas boddaerti,Meta,CO,898,2019/Mastigodryas_boddaerti/58797727.jpg
83668075,False,Zamenis longissimus,Languedoc-Roussillon,FR,1568,2021/Zamenis_longissimus/137804374.jpeg
20059178,False,Aparallactus capensis,KwaZulu-Natal,ZA,66,2019/Aparallactus_capensis/30971230.jpg
20158410,False,Imantodes cenchoa,Guanacaste,CR,735,2019/Imantodes_cenchoa/31096775.jpg
39922274,False,Hemorrhois hippocrepis,Lisbon,PT,688,2011/Hemorrhois_hippocrepis/63387907.jpg
36494900,False,Eunectes murinus,Arauca,CO,611,2019/Eunectes_murinus/57695401.jpeg
18210057,False,Lycodon ruhstrati,Taipei,TW,851,2010/Lycodon_ruhstrati/27824973.jpg
80890422,True,Crotalus ravus,Tlaxcala,MX,382,2021/Crotalus_ravus/132634401.jpeg
44338520,False,Crotalus oreganus,unknown,unknown,376,2020/Crotalus_oreganus/70297102.jpg
48107183,False,Zamenis longissimus,Lower Austria,AT,1568,2020/Zamenis_longissimus/76317426.jpg
38810035,False,Boa imperator,Manabi,EC,137,2020/Boa_imperator/61737775.jpeg
21776486,True,Agkistrodon contortrix,Texas,US,23,2019/Agkistrodon_contortrix/33729769.jpeg
96649888,False,Pseudechis weigeli,Northern Territory,AU,1211,2021/Pseudechis_weigeli/160597384.jpeg
31917193,False,Phrynonax poecilonotus,Limon,CR,1130,2014/Phrynonax_poecilonotus/50005769.jpeg
91695842,True,Tropidoclonion lineatum,Texas,US,1501,2021/Tropidoclonion_lineatum/151716679.jpeg
74174922,False,Boa imperator,Stann Creek,BZ,137,2004/Boa_imperator/124113409.jpg
13993725,True,Conopsis lineata,Queretaro,MX,334,2018/Conopsis_lineata/20694524.jpeg
96416770,True,Thamnophis sirtalis,Ontario,CA,1445,2021/Thamnophis_sirtalis/160175485.jpg
72340100,False,Drymobius margaritiferus,Tamaulipas,MX,507,2021/Drymobius_margaritiferus/117928162.jpeg
21953837,False,Philodryas patagoniensis,Rio Negro,UY,1113,2019/Philodryas_patagoniensis/34023803.jpg
79941335,False,Hemorrhois hippocrepis,Extremadura,ES,688,2021/Hemorrhois_hippocrepis/131092744.jpeg
105699053,False,Dipsas ventrimaculata,Mato Grosso do Sul,BR,493,2022/Dipsas_ventrimaculata/177405437.jpg
87564173,False,Rhabdophis himalayanus,Assam,IN,1269,2017/Rhabdophis_himalayanus/144380041.jpeg
7215234,True,Thamnophis atratus,Oregon,US,1420,2017/Thamnophis_atratus/9310821.jpg
25038385,True,Farancia abacura,Texas,US,615,2019/Farancia_abacura/38744113.jpeg
47386371,True,Malpolon insignitus,Peloponnese,GR,885,2011/Malpolon_insignitus/75155663.jpg
65275413,False,Bothrops jararaca,Minas Gerais,BR,197,2020/Bothrops_jararaca/105031892.jpeg
8005947,True,Thamnophis sirtalis,Minnesota,US,1445,2017/Thamnophis_sirtalis/10594020.jpg
29556438,True,Craspedocephalus malabaricus,Karnataka,IN,351,2015/Craspedocephalus_malabaricus/46129151.jpeg
50788459,False,Naja kaouthia,Dhaka,BD,982,2020/Naja_kaouthia/80668854.jpg
26792013,False,Thamnophis cyrtopsis,Texas,US,1427,2019/Thamnophis_cyrtopsis/41623835.jpg
68566697,False,Phrynonax poecilonotus,Panama,PA,1130,2021/Phrynonax_poecilonotus/111059046.jpg
43081057,False,Zamenis longissimus,Poitou-Charentes,FR,1568,2020/Zamenis_longissimus/68398473.jpg
73734271,False,Hemorrhois hippocrepis,Coimbra,PT,688,2021/Hemorrhois_hippocrepis/120417121.jpg
63784358,True,Philodryas chamissonis,Santiago Metropolitan,CL,1110,2020/Philodryas_chamissonis/102428507.jpeg
63418509,False,Pareas carinatus,West Java,ID,1094,2020/Pareas_carinatus/101772550.jpg
23895628,False,Imantodes cenchoa,Napo,EC,735,2019/Imantodes_cenchoa/36970443.jpg
51406874,False,Epicrates cenchria,Para,BR,562,2012/Epicrates_cenchria/81671951.jpg
105642670,True,Nerodia floridana,Florida,US,1012,2022/Nerodia_floridana/177296992.jpeg
63868949,False,Thelotornis capensis,KwaZulu-Natal,ZA,1452,2020/Thelotornis_capensis/102580816.jpg
915171,False,Leptodeira septentrionalis,unknown,unknown,798,2014/Leptodeira_septentrionalis/1167764.JPG
41676939,False,Crotaphopeltis hotamboeia,Western Cape,ZA,398,2019/Crotaphopeltis_hotamboeia/66119544.jpeg
100924043,False,Helicops leopardinus,Guyane,GF,678,2015/Helicops_leopardinus/168495646.jpeg
25093157,False,Masticophis lateralis,California,US,893,2018/Masticophis_lateralis/38835635.jpg
16183263,False,Boa constrictor,Tolima,CO,136,2018/Boa_constrictor/24270635.jpg
40867309,True,Micrurus diastema,Yucatan,MX,929,2020/Micrurus_diastema/64790827.jpeg
38766953,False,Indotyphlops braminus,Tamaulipas,MX,742,2017/Indotyphlops_braminus/61664497.jpeg
56393753,False,Demansia psammophis,Victoria,AU,422,2017/Demansia_psammophis/89867794.jpeg
88311161,False,Thamnophis proximus,Tabasco,MX,1438,2021/Thamnophis_proximus/145746254.jpg
98655989,False,Bungarus candidus,West Java,ID,221,2021/Bungarus_candidus/164304321.jpeg
31637555,False,Storeria occipitomaculata,Ontario,CA,1359,2019/Storeria_occipitomaculata/49534984.jpg
35449899,False,Mastigodryas pleii,Santander,CO,904,2019/Mastigodryas_pleii/55897011.jpg
73660761,False,Bitis arietans,KwaZulu-Natal,ZA,124,2021/Bitis_arietans/120283951.jpg
66451654,False,Austrelaps ramsayi,New South Wales,AU,122,2020/Austrelaps_ramsayi/107137781.jpg
67691322,False,Bungarus candidus,West Java,ID,221,2021/Bungarus_candidus/109432579.jpeg
105099869,False,Thelotornis capensis,Mpumalanga,ZA,1452,2017/Thelotornis_capensis/176263146.jpg
37889385,True,Tantilla calamarina,Morelos,MX,1385,2020/Tantilla_calamarina/60133663.jpeg
99477814,False,Boa constrictor,Goias,BR,136,2021/Boa_constrictor/165837152.jpeg
83420836,False,Eunectes murinus,Pichincha,EC,611,2021/Eunectes_murinus/137004229.jpeg
264705,False,Vipera ammodytes,Hunedoara,RO,1526,2013/Vipera_ammodytes/327620.jpg
102200994,False,Crotalus ehecatl,Oaxaca,MX,367,2021/Crotalus_ehecatl/170788636.jpg
77020815,False,Lycodonomorphus rufulus,Western Cape,ZA,860,2021/Lycodonomorphus_rufulus/125933032.jpeg
36857939,False,Tantilla melanocephala,Quindio,CO,1392,2019/Tantilla_melanocephala/58333002.jpeg
75922531,False,Contia tenuis,California,US,338,2021/Contia_tenuis/124305551.jpg
89638989,False,Ahaetulla prasina,Johor,MY,38,2021/Ahaetulla_prasina/148049061.jpg
21011949,False,Spilotes pullatus,Bocas del Toro,PA,1351,2019/Spilotes_pullatus/32454220.jpg
103833848,False,Nerodia clarkii,Florida,US,1008,2021/Nerodia_clarkii/173883711.jpg
61845436,False,Vipera renardi,Luhansk,UA,1538,2020/Vipera_renardi/99014673.jpeg
4267296,False,Crotalus molossus,Guanajuato,MX,374,2012/Crotalus_molossus/5108951.jpg
1843907,False,Crotalus ruber,Baja California,MX,383,2010/Crotalus_ruber/2240843.JPG
98959644,False,Zamenis situla,Crimea,UA,1571,2018/Zamenis_situla/164875305.jpeg
3121963,False,Heterodon kennerlyi,Texas,US,691,2016/Heterodon_kennerlyi/3610779.jpeg
55365466,False,Coelognathus helena,Karnataka,IN,314,2019/Coelognathus_helena/88156149.jpg
78982785,False,Natrix tessellata,Lower Austria,AT,1006,2021/Natrix_tessellata/131998365.jpeg
89648856,False,Tantilla hobartsmithi,Arizona,US,1391,2021/Tantilla_hobartsmithi/148067333.jpeg
35486877,True,Crotalus adamanteus,South Carolina,US,356,2015/Crotalus_adamanteus/55959794.jpg
36896101,False,Bothrops asper,Puntarenas,CR,188,2019/Bothrops_asper/58399863.jpg
13903190,True,Thamnophis sirtalis,Nova Scotia,CA,1445,2018/Thamnophis_sirtalis/20535892.jpg
70731367,False,Ahaetulla prasina,Johor,MY,38,2021/Ahaetulla_prasina/115039769.jpeg
104448663,False,Dendrelaphis punctulatus,New South Wales,AU,445,2022/Dendrelaphis_punctulatus/175017196.jpeg
6440819,False,Arizona elegans,Texas,US,77,2017/Arizona_elegans/8136815.jpeg
55045735,True,Storeria storerioides,Mexico,MX,1360,2020/Storeria_storerioides/87624116.jpeg
6389248,False,Crotalus atrox,Texas,US,359,2017/Crotalus_atrox/8066873.jpg
347407,False,Dendrelaphis pictus,Tripura,IN,444,2013/Dendrelaphis_pictus/432748.jpg
83026393,False,Indotyphlops braminus,Central Java,ID,742,2021/Indotyphlops_braminus/136321486.jpg
94938081,False,Natrix natrix,Saxony,DE,1005,2021/Natrix_natrix/157545877.jpeg
105499558,False,Erythrolamprus poecilogyrus,Artigas,UY,592,2022/Erythrolamprus_poecilogyrus/177026906.jpeg
2885414,True,Crotalus triseriatus,Mexico,MX,393,2003/Crotalus_triseriatus/3297611.jpg
1467372,False,Python natalensis,Limpopo,ZA,1253,2015/Python_natalensis/1819603.jpg
36091664,False,Bitis atropos,Western Cape,ZA,126,2019/Bitis_atropos/57006125.jpg
61839527,True,Hemiaspis signata,New South Wales,AU,683,2020/Hemiaspis_signata/99005061.jpeg
103624411,True,Pseudechis porphyriacus,Queensland,AU,1210,2016/Pseudechis_porphyriacus/173477880.jpeg
38874588,False,Rhabdophis subminiatus,Sha Tin,HK,1276,2020/Rhabdophis_subminiatus/61820025.jpg
104301191,False,Porthidium nasutum,Esmeraldas,EC,1157,2021/Porthidium_nasutum/174733956.jpeg
100457212,False,Lampropeltis pyromelana,Arizona,US,769,2021/Lampropeltis_pyromelana/167670121.jpg
63569459,False,Trimeresurus cardamomensis,Koh Kong,KH,1465,2010/Trimeresurus_cardamomensis/102043286.jpg
81887409,False,Pseudoboa neuwiedii,Upper Takutu-Upper Essequibo,GY,1215,2019/Pseudoboa_neuwiedii/134335849.jpg
65882856,False,Rhabdophis subminiatus,Yangon,MM,1276,2020/Rhabdophis_subminiatus/106115966.jpg
12274101,True,Rhadinaea flavilata,Florida,US,1284,2018/Rhadinaea_flavilata/17651652.jpeg
10232731,False,Bitis arietans,Plateau,BJ,124,2018/Bitis_arietans/14146786.jpeg
64046016,False,Boa constrictor,Amazonas,BR,136,2013/Boa_constrictor/102899843.jpeg
18087048,False,Gloydius intermedius,Chungcheongnam-do,KR,647,2009/Gloydius_intermedius/27654530.jpg
70063365,True,Conopsis lineata,Mexico City,MX,334,2020/Conopsis_lineata/113828400.jpeg
32127016,False,Crotalus cerastes,California,US,363,2019/Crotalus_cerastes/50358517.jpeg
62859634,False,Sistrurus tergeminus,Kansas,US,1345,2020/Sistrurus_tergeminus/100788491.jpeg
103161408,True,Pseudonaja textilis,Victoria,AU,1231,2021/Pseudonaja_textilis/172747254.jpg
35667875,True,Demansia vestigiata,unknown,unknown,426,2019/Demansia_vestigiata/56268629.jpg
39766532,False,Oxyrhopus petolarius,Santander,CO,1076,2020/Oxyrhopus_petolarius/63124089.jpeg
34797518,False,Coronella austriaca,Rheinland-Pfalz,DE,345,2017/Coronella_austriaca/54807097.jpeg
6671961,False,Bothrops asper,Veracruz,MX,188,2011/Bothrops_asper/8455539.jpeg
19644808,False,Emydocephalus annulatus,Eastern Visayas,PH,555,2008/Emydocephalus_annulatus/30249715.jpg
39310782,False,Duberria lutrix,Western Cape,ZA,515,2019/Duberria_lutrix/62349597.jpg
7659973,False,Crotalus cerastes,Arizona,US,363,2017/Crotalus_cerastes/10026692.jpeg
80043902,True,Crotalus triseriatus,Mexico,MX,393,2021/Crotalus_triseriatus/131154099.jpg
37689231,False,Liasis olivaceus,Northern Territory,AU,816,2020/Liasis_olivaceus/59800895.jpeg
1463581,True,Leptophis diplotropis,Jalisco,MX,806,2015/Leptophis_diplotropis/1814756.jpg
16532896,False,Opheodrys vernalis,Ontario,CA,1048,2018/Opheodrys_vernalis/24889290.jpeg
95988414,False,Trimeresurus stejnegeri,Taiwan,TW,1484,2021/Trimeresurus_stejnegeri/159414592.jpg
97661112,False,Vipera berus,Trentino-Alto Adige,IT,1528,2021/Vipera_berus/162456725.jpg
37267904,True,Psammodynastes pulverulentus,Pahang,MY,1173,2009/Psammodynastes_pulverulentus/59051053.jpg
39481520,False,Lichanura orcutti,California,US,817,2009/Lichanura_orcutti/62645855.jpg
17569944,True,Cubophis cantherigerus,Matanzas,CU,404,2015/Cubophis_cantherigerus/26743827.jpg
10015108,False,Tropidonophis mairii,Queensland,AU,1510,2018/Tropidonophis_mairii/13773650.jpeg
93849021,False,Indotyphlops braminus,Taiwan,TW,742,2021/Indotyphlops_braminus/155601833.jpeg
73887857,False,Masticophis lateralis,Baja California,MX,893,2021/Masticophis_lateralis/120691641.jpeg
16501010,False,Epicrates cenchria,Rondonia,BR,562,2008/Epicrates_cenchria/24832640.jpeg
14025267,True,Pituophis deppei,Durango,MX,1137,2018/Pituophis_deppei/20750183.jpeg
35780835,False,Daboia russelii,Karnataka,IN,415,2019/Daboia_russelii/56461921.jpg
56745066,False,Fowlea piscator,Tripura,IN,624,2020/Fowlea_piscator/90449401.jpg
9915192,False,Pseudonaja modesta,Western Australia,AU,1229,2018/Pseudonaja_modesta/13600693.jpg
6353199,False,Python bivittatus,Florida,US,1249,2016/Python_bivittatus/8010677.jpg
35304421,False,Chironius carinatus,Couva-Tabaquite-Talparo,TT,287,2019/Chironius_carinatus/55657019.jpeg
12254504,False,Phyllorhynchus decurtatus,Arizona,US,1134,2018/Phyllorhynchus_decurtatus/17618456.jpg
19234490,False,Hierophis viridiflavus,Provence-Alpes-Cote d'Azur,FR,696,2018/Hierophis_viridiflavus/29549764.jpg
65823215,False,Rhabdophis plumbicolor,Karnataka,IN,1272,2015/Rhabdophis_plumbicolor/106007474.jpg
64381502,False,Storeria dekayi,Ontario,CA,1357,2020/Storeria_dekayi/103496259.jpeg
10791986,False,Psammophylax rhombeatus,Western Cape,ZA,1196,2011/Psammophylax_rhombeatus/15102608.jpg
515788,True,Coniophanes meridanus,Yucatan,MX,326,2014/Coniophanes_meridanus/657386.jpg
12077406,True,Liodytes rigida,Texas,US,823,2018/Liodytes_rigida/17319694.jpg
15022105,False,Rena humilis,California,US,1261,2018/Rena_humilis/22417328.jpeg
69808712,False,Naja atra,Guangdong,CN,980,2020/Naja_atra/113362182.jpg
1141684,False,Boa imperator,Nayarit,MX,137,2006/Boa_imperator/1436358.jpg
47081937,False,Elaphe dione,Chungcheongnam-do,KR,538,2020/Elaphe_dione/74669542.jpg
49687228,False,Natrix natrix,unknown,LT,1005,2020/Natrix_natrix/78883301.jpg
50783611,False,Nerodia rhombifer,Veracruz,MX,1015,2020/Nerodia_rhombifer/80661695.jpeg
84986380,False,Bungarus candidus,Chachoengsao,TH,221,2021/Bungarus_candidus/139754190.jpg
52225899,False,Pliocercus euryzonus,Pichincha,EC,1153,2020/Pliocercus_euryzonus/83009473.jpeg
80433398,False,Lycodon capucinus,Tuen Mun,HK,838,2021/Lycodon_capucinus/131830742.jpg
74532414,False,Cylindrophis ruffus,Central Kalimantan,ID,412,2021/Cylindrophis_ruffus/121823439.jpeg
80588218,True,Natrix helvetica,Midi-Pyrenees,FR,1003,2021/Natrix_helvetica/132095637.jpeg
36227321,False,Drymobius margaritiferus,Quintana Roo,MX,507,2019/Drymobius_margaritiferus/57238262.jpeg
60833121,False,Lycodonomorphus inornatus,Western Cape,ZA,858,2020/Lycodonomorphus_inornatus/97296031.jpeg
95944742,False,Vipera aspis,Bern,CH,1527,2021/Vipera_aspis/159339719.jpeg
23445669,False,Storeria dekayi,unknown,unknown,1357,2019/Storeria_dekayi/36307962.jpeg
37685156,True,Nerodia taxispilota,Florida,US,1017,2007/Nerodia_taxispilota/59793692.jpg
105090478,False,Ahaetulla prasina,Central Java,ID,38,2019/Ahaetulla_prasina/176242564.jpg
10933522,False,Bitis schneideri,Northern Cape,ZA,134,2013/Bitis_schneideri/15369703.jpg
32329309,False,Natrix natrix,North Aegean,GR,1005,2017/Natrix_natrix/50695409.jpeg
96121053,False,Leptodeira ornata,Valle del Cauca,CO,793,2020/Leptodeira_ornata/159646517.jpeg
14603594,False,Protobothrops mucrosquamatus,Taipei,TW,1170,2018/Protobothrops_mucrosquamatus/21769718.jpg
104752421,False,Naja atra,Kowloon City,HK,980,2021/Naja_atra/175596122.jpg
9566996,True,Leioheterodon modestus,Boeny,MG,785,2017/Leioheterodon_modestus/13058332.jpeg
24859667,False,Charina bottae,Idaho,US,272,2016/Charina_bottae/38450289.jpeg
104133401,False,Chironius exoletus,San Jose,CR,288,2010/Chironius_exoletus/174452181.jpg
84769867,False,Lampropeltis triangulum,New York,US,772,2021/Lampropeltis_triangulum/139362519.jpg
66280656,False,Tropidonophis mairii,Queensland,AU,1510,2020/Tropidonophis_mairii/106811316.jpg
45278545,False,Atractus clarki,Valle del Cauca,CO,101,2020/Atractus_clarki/71785171.jpg
49085262,True,Leptophis diplotropis,Nayarit,MX,806,2018/Leptophis_diplotropis/77911920.jpeg
28420505,True,Nerodia taxispilota,Florida,US,1017,2017/Nerodia_taxispilota/44302938.jpg
76720585,False,Dispholidus typus,Western Cape,ZA,496,2018/Dispholidus_typus/125479259.jpeg
70460678,False,Pseudaspis cana,KwaZulu-Natal,ZA,1207,2017/Pseudaspis_cana/114602120.jpg
96217855,False,Natrix natrix,Salacgrivas,LV,1005,2021/Natrix_natrix/159820096.jpg
13552209,False,Dendrelaphis subocularis,Nakhon Ratchasima,TH,449,2018/Dendrelaphis_subocularis/19923418.jpeg
14379630,False,Natrix maura,Languedoc-Roussillon,FR,1004,2018/Natrix_maura/21380777.jpeg
24371377,True,Thamnophis couchii,California,US,1426,2019/Thamnophis_couchii/37954624.jpeg
89038641,False,Natrix natrix,Budva,ME,1005,2021/Natrix_natrix/146989940.jpeg
62517617,False,Pantherophis spiloides,Ontario,CA,1089,2020/Pantherophis_spiloides/100190632.jpg
31578775,False,Trimorphodon lambda,Arizona,US,1494,2017/Trimorphodon_lambda/49435691.jpeg
63960572,False,Psammophylax rhombeatus,Northern Cape,ZA,1196,2020/Psammophylax_rhombeatus/102739643.jpeg
8185535,False,Sonora semiannulata,unknown,unknown,1348,2008/Sonora_semiannulata/10842233.jpeg
12885232,False,Phyllorhynchus decurtatus,California,US,1134,2018/Phyllorhynchus_decurtatus/18708536.jpeg
83277944,False,Natrix natrix,Tyrol,AT,1005,2021/Natrix_natrix/136758662.jpeg
9436093,False,Dasypeltis scabra,Western Cape,ZA,419,2017/Dasypeltis_scabra/12827941.jpg
32019718,False,Crotalus stephensi,Nevada,US,387,2019/Crotalus_stephensi/50177223.jpg
104640937,False,Tomodon ocellatus,Artigas,UY,1457,2022/Tomodon_ocellatus/175382108.jpeg
76215858,False,Vipera berus,Dambovita,RO,1528,2021/Vipera_berus/124681133.jpeg
35589,False,Hypsiglena jani,unknown,unknown,726,2011/Hypsiglena_jani/60273.JPG
88318488,False,Drymarchon corais,Madre de Dios,PE,503,2018/Drymarchon_corais/145703387.jpeg
63613245,False,Leptodeira septentrionalis,Alajuela,CR,798,2020/Leptodeira_septentrionalis/102124325.jpeg
7912098,False,Coniophanes imperialis,Chiapas,MX,324,2017/Coniophanes_imperialis/10440660.jpeg
102908102,True,Thamnophis pulchrilatus,Mexico,MX,1439,2021/Thamnophis_pulchrilatus/172122789.jpeg
17997560,True,Storeria storerioides,Colima,MX,1360,2018/Storeria_storerioides/27511999.jpg
46938749,False,Zamenis longissimus,Hesse,DE,1568,2020/Zamenis_longissimus/74443751.jpg
37782229,True,Borikenophis portoricensis,Bayamon,PR,169,2020/Borikenophis_portoricensis/59966411.jpg
15962038,False,Lampropeltis multifasciata,Baja California,MX,766,2007/Lampropeltis_multifasciata/23890065.jpeg
106104419,False,Drymobius chloroticus,Suchitepeque,GT,506,2022/Drymobius_chloroticus/178180057.jpg
2963767,False,Rena dulcis,Texas,US,1260,2016/Rena_dulcis/3402476.jpg
13144653,False,Lichanura orcutti,California,US,817,2018/Lichanura_orcutti/19171164.jpg
